,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY
16304,Independent House/Villa,Gurgaon,1,5.0,2,0,2,3,319444.0,3240.0,115000000.0,2,3,5,Nirvana Country,28.42049,77.06328,Luxury
16305,Residential Apartment,Gurgaon,1,4.0,4,5,6,38,70063.0,7685.0,440000000.0,4,2,4,Sector 42,28.458598,77.108078,Luxury
16306,Residential Apartment,Gurgaon,1,3.0,4,5,2,14,12977.0,1965.0,25500000.0,4,5,3,Sector 67,28.38922,77.0551,Luxury
16307,Residential Apartment,Gurgaon,1,4.0,4,1,3,14,12756.0,2195.0,28000000.0,4,10,4,Sector 48,28.416629,77.038982,Luxury
16308,Residential Apartment,Gurgaon,1,3.0,4,5,3,14,12401.0,1895.0,23500000.0,4,5,3,Sector 48,28.416629,77.038982,Luxury
16309,Residential Apartment,Gurgaon,1,3.0,4,1,3,14,12312.0,1665.0,20500000.0,4,10,3,Sector 48,28.416629,77.038982,Luxury
16310,Residential Apartment,Gurgaon,1,3.0,4,5,2,16,11176.0,2550.0,28500000.0,4,9,3,Sector 48,28.422235,77.033496,Luxury
16311,Residential Apartment,Gurgaon,1,3.0,4,1,2,16,11276.0,2350.0,26500000.0,4,7,3,Sector 48,28.422235,77.033496,Luxury
16312,Residential Apartment,Gurgaon,1,4.0,4,5,1,18,17280.0,3125.0,54000000.0,4,8,4,Sector 47,28.42775,77.05034,Luxury
16313,Residential Apartment,Gurgaon,1,4.0,4,5,1,24,54687.0,6400.0,350000000.0,4,16,4,Sector 42,28.4548972,77.1053673,Luxury
16314,Residential Apartment,Gurgaon,1,4.0,4,4,3,14,11492.0,2567.0,29500000.0,4,5,4,Sector 48,28.40622,77.042469,Luxury
16315,Residential Apartment,Gurgaon,1,3.0,4,4,3,14,11626.0,2305.0,26800000.0,4,13,3,Sector 48,28.40622,77.042469,Luxury
16316,Residential Apartment,Gurgaon,1,4.0,4,3,3,14,11986.0,2336.0,28000000.0,4,5,4,Sector 48,28.40622,77.042469,Luxury
16317,Residential Apartment,Gurgaon,1,3.0,4,5,3,14,12048.0,2075.0,25000000.0,4,7,3,Sector 48,28.40622,77.042469,Luxury
16318,Residential Apartment,Gurgaon,1,3.0,4,2,3,14,11542.0,1776.0,20500000.0,4,10,3,Sector 48,28.40622,77.042469,Luxury
16319,Residential Apartment,Gurgaon,1,4.0,4,5,3,13,9960.0,2560.0,25500000.0,4,3,4,Sector 49,28.40922,77.049483,Luxury
16320,Residential Apartment,Gurgaon,1,3.0,4,5,3,13,9365.0,2082.0,19500000.0,4,2,3,Sector 49,28.40922,77.049483,Luxury
16321,Residential Apartment,Gurgaon,1,4.0,4,5,3,14,11959.0,2383.0,28500000.0,4,10,4,Sector 49,28.403301,77.045624,Luxury
16322,Residential Apartment,Gurgaon,1,3.0,4,1,3,14,11565.0,1859.0,21500000.0,4,6,3,Sector 49,28.403301,77.045624,Luxury
16323,Residential Apartment,Gurgaon,1,3.0,4,1,3,19,9523.0,1785.0,17000000.0,3,2,3,Sector 48,28.408549,77.042348,Luxury
16324,Residential Apartment,Gurgaon,1,3.0,4,3,3,19,7883.0,2410.0,19000000.0,4,10,3,Sector 48,28.408549,77.042348,Luxury
16325,Residential Apartment,Gurgaon,1,3.0,4,1,3,19,8515.0,2055.0,17500000.0,4,3,3,Sector 48,28.408549,77.042348,Luxury
16326,Residential Apartment,Gurgaon,1,3.0,4,5,1,29,8974.0,1950.0,17500000.0,4,10,3,Sector 68,28.37462,77.04381,Luxury
16327,Residential Apartment,Gurgaon,1,3.0,4,5,1,29,9163.0,1746.0,16000000.0,4,6,3,Sector 68,28.377498,77.042358,Luxury
16328,Residential Apartment,Gurgaon,1,2.0,4,1,1,29,9202.0,1304.0,12000000.0,2,18,2,Sector 68,28.377498,77.042358,Luxury
16329,Residential Apartment,Gurgaon,1,2.0,4,5,1,30,9133.0,1478.0,13500000.0,3,7,2,Sector 68,28.385415,77.04925,Luxury
16330,Residential Apartment,Gurgaon,1,2.0,4,5,6,30,9001.0,1222.0,11000000.0,3,4,2,Sector 68,28.385415,77.04925,Luxury
16331,Independent House/Villa,Gurgaon,1,5.0,4,3,1,3,219230.0,2340.0,57000000.0,4,3,5,Uppals Southend,28.409024,77.039055,Luxury
16332,Independent House/Villa,Gurgaon,1,7.0,4,0,1,3,192307.0,2340.0,50000000.0,4,3,7,Sector 48,28.41161,77.03995,Luxury
16333,Independent House/Villa,Gurgaon,1,6.0,4,4,1,2,140684.0,2367.0,37000000.0,4,2,6,Sector 9A,28.468927,76.997421,Luxury
16334,Independent House/Villa,Gurgaon,1,4.0,4,5,1,1,243055.0,3240.0,87500000.0,4,1,4,Sector 46,28.4345552,77.0578855,Luxury
16335,Independent House/Villa,Gurgaon,1,5.0,4,5,1,2,291666.0,2160.0,70000000.0,4,2,5,Sector 46,28.4345552,77.0578855,Luxury
16336,Independent House/Villa,Gurgaon,1,5.0,4,5,1,2,295833.0,2160.0,71000000.0,4,2,5,Nirvana Country,28.416992,77.06544,Luxury
16337,Independent House/Villa,Gurgaon,1,5.0,1,5,1,3,222222.0,3240.0,80000000.0,4,3,5,Sector 48,28.463784,77.062503,Luxury
16338,Independent/Builder Floor,Gurgaon,1,3.0,4,5,1,3,9090.0,2200.0,20000000.0,4,1,3,Sector 46,28.436381,77.058806,Luxury
16339,Independent House/Villa,Gurgaon,1,4.0,4,3,1,3,291666.0,2160.0,70000000.0,4,3,4,Sector 46,28.4345552,77.0578855,Luxury
16340,Independent House/Villa,Gurgaon,1,4.0,4,5,1,2,318181.0,2475.0,87500000.0,4,2,4,Sector 45,28.442663,77.05756,Luxury
16341,Independent/Builder Floor,Gurgaon,1,4.0,0,3,5,4,15000.0,2400.0,36000000.0,4,2,4,Sector-33 Sohna,28.288781720029,77.067725439623,Luxury
16342,Residential Apartment,Gurgaon,1,5.0,4,1,3,14,11667.0,3557.0,41500000.0,3,14,5,Sector 49,28.412465,77.045831,Luxury
16343,Independent/Builder Floor,Gurgaon,1,3.0,4,6,1,4,102325.0,1935.0,22000000.0,3,4,3,C Block Sushant Lok Phase 1,28.454279,77.085314,Luxury
16344,Independent House/Villa,Gurgaon,1,3.0,1,0,2,2,114814.0,2430.0,31000000.0,2,2,3,Bissar,28.290528,76.965795,Luxury
16345,Independent House/Villa,Gurgaon,1,3.0,4,0,2,2,101851.0,2430.0,27500000.0,2,2,3,Bissar,28.290528,76.965795,Luxury
16346,Independent House/Villa,Gurgaon,1,12.0,4,0,6,4,300000.0,2250.0,75000000.0,4,4,12,Sector 43,28.4532404,77.0881034,Luxury
16347,Residential Apartment,Gurgaon,1,3.0,0,0,1,13,12093.0,645.0,7800000.0,2,8,3,Sector 71,28.4069773,77.024781,Luxury
16348,Residential Apartment,Gurgaon,1,4.0,4,1,2,14,12553.0,2350.0,29500000.0,4,5,4,Sector 48,28.4153994,77.037736,Luxury
16349,Residential Apartment,Gurgaon,4,3.0,4,5,1,39,21666.0,1500.0,32500000.0,3,2,3,Sector 60,28.39988,77.09654,Luxury
16350,Residential Apartment,Gurgaon,1,2.0,4,5,2,5,13533.0,1330.0,18000000.0,2,2,2,Heritage City,28.4839741,77.0778747,Luxury
16351,Residential Apartment,Gurgaon,1,2.0,4,5,2,5,15853.0,1230.0,19500000.0,2,0,2,Heritage City,28.48041,77.079157,Luxury
16352,Residential Apartment,Gurgaon,1,3.0,4,5,2,12,12765.0,1645.0,21000000.0,4,5,3,Sector 28,28.476487,77.073759,Luxury
16353,Residential Apartment,Gurgaon,1,3.0,4,5,5,22,20930.0,2150.0,45000000.0,4,19,3,Sushant Lok Phase 1,28.47272,77.07494,Luxury
16354,Residential Apartment,Gurgaon,1,5.0,4,5,2,17,9482.0,5800.0,55000000.0,4,2,5,Sector 28,28.476487,77.073759,Luxury
16355,Residential Apartment,Gurgaon,1,3.0,4,5,2,20,12777.0,1800.0,23000000.0,3,9,3,DLF Phase 4,28.466586,77.087008,Luxury
16356,Residential Apartment,Gurgaon,1,4.0,4,5,6,20,24047.0,4200.0,101000000.0,4,4,4,MG Road,28.472761,77.085959,Luxury
16357,Residential Apartment,Gurgaon,1,4.0,4,5,2,11,13636.0,3850.0,52500000.0,4,11,4,Heritage City,28.48041,77.079157,Luxury
16358,Residential Apartment,Gurgaon,1,4.0,4,5,2,9,10937.0,3200.0,35000000.0,4,9,4,Sector 28,28.476487,77.073759,Luxury
16359,Residential Apartment,Gurgaon,1,3.0,1,5,2,17,11338.0,2734.0,31000000.0,4,5,4,Sector 28,28.476487,77.073759,Luxury
16361,Residential Apartment,Gurgaon,1,4.0,4,5,5,22,19696.0,3300.0,65000000.0,4,11,4,Sushant Lok Phase 1,28.47272,77.07494,Luxury
16362,Residential Apartment,Gurgaon,1,3.0,4,5,5,30,22325.0,2150.0,48000000.0,4,3,3,Sushant Lok Phase 1,28.47272,77.07494,Luxury
16363,Residential Apartment,Gurgaon,1,4.0,4,5,2,10,19444.0,3600.0,70000000.0,4,4,4,Sector 28,28.471293,77.07881,Luxury
16364,Independent/Builder Floor,Gurgaon,1,4.0,4,3,5,4,7452.0,3690.0,27500000.0,3,1,4,Sector 67A,28.38001,77.06087,Luxury
16365,Independent/Builder Floor,Gurgaon,1,4.0,4,3,6,4,9318.0,2200.0,20500000.0,4,1,4,Sector 67A,28.38001,77.06087,Luxury
16366,Residential Apartment,Gurgaon,1,3.0,4,5,1,18,8871.0,1950.0,17300000.0,3,8,2,Sector 70,28.393486,77.018605,Luxury
16367,Independent/Builder Floor,Gurgaon,1,4.0,4,3,2,2,35897.0,3510.0,14000000.0,4,2,4,Sector 57,28.4595,77.02664,Luxury
16368,Independent/Builder Floor,Gurgaon,1,3.0,4,4,6,4,75000.0,1620.0,13500000.0,4,4,3,Sector 56,28.4256506,77.099613,Luxury
16369,Independent/Builder Floor,Gurgaon,1,4.0,4,1,6,4,6739.0,2300.0,15500000.0,2,1,4,Sector 67,28.385426,77.064316,Luxury
16370,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,4,12403.0,1935.0,24000000.0,2,1,3,Greenwood City,28.446127,77.06218,Luxury
16371,Independent/Builder Floor,Gurgaon,1,4.0,4,2,6,4,10610.0,3770.0,40000000.0,2,3,4,B Block Sushant Lok Phase 1,28.467535,77.07867,Luxury
16372,Independent/Builder Floor,Gurgaon,1,4.0,4,2,6,4,10606.0,3300.0,35000000.0,2,2,4,Malibu Town,28.422656,77.045656,Luxury
16373,Independent/Builder Floor,Gurgaon,1,4.0,4,8,6,4,9393.0,3300.0,31000000.0,2,3,4,Malibu Town,28.394861,77.270004,Luxury
16374,Independent/Builder Floor,Gurgaon,1,4.0,4,6,6,4,8853.0,4518.0,40000000.0,2,1,4,South City 2,28.419044,77.05793,Luxury
16375,Independent/Builder Floor,Gurgaon,1,3.0,4,2,6,4,8169.0,1836.0,15000000.0,2,3,3,Sector 57,28.42193,77.090096,Luxury
16376,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,10210.0,3330.0,34000000.0,2,2,4,Sector 47,28.4266134,77.0545575,Luxury
16377,Independent/Builder Floor,Gurgaon,1,4.0,4,8,6,4,7500.0,2800.0,21000000.0,2,0,4,Sector 49,28.445467,77.04274,Luxury
16378,Residential Apartment,Gurgaon,1,3.0,4,1,3,22,16666.0,1680.0,28000000.0,2,11,3,DLF Phase 4,28.465786,77.083806,Luxury
16379,Residential Apartment,Gurgaon,2,4.0,4,3,1,39,15357.0,2800.0,43000000.0,3,21,4,Sector 60,28.400332,77.097455,Luxury
16380,Residential Apartment,Gurgaon,4,5.0,4,3,2,17,22500.0,4600.0,103500000.0,4,7,5,Sector 54,28.4439713,77.1111214,Luxury
16381,Residential Apartment,Gurgaon,1,3.0,4,5,1,21,12916.0,2400.0,36500000.0,4,9,3,Sector 67,28.386048,77.0607637,Luxury
16382,Residential Apartment,Gurgaon,1,4.0,4,5,2,19,22125.0,4000.0,88500000.0,4,15,4,DLF Phase 5,28.44673,77.09355,Luxury
16383,Residential Apartment,Gurgaon,1,3.0,4,3,1,36,33134.0,2686.0,89000000.0,3,16,3,Sector 54,28.4439713,77.1111214,Luxury
16384,Residential Apartment,Gurgaon,1,3.0,4,3,2,29,15480.0,2164.0,37900000.0,4,15,3,sector 58,28.415274,77.1111214,Luxury
16385,Residential Apartment,Gurgaon,1,5.0,4,3,1,17,19618.0,7085.0,139000000.0,4,17,5,Sector 54,28.4439713,77.1111214,Luxury
16386,Residential Apartment,Gurgaon,1,3.0,4,3,3,14,15000.0,3000.0,48099999.99999999,4,11,3,DLF Phase 2,28.4889627,77.0866646,Luxury
16387,Residential Apartment,Gurgaon,1,4.0,4,3,2,12,13591.0,2943.0,44500000.0,4,5,4,Sector 31,28.453807,77.0492504,Luxury
16388,Independent/Builder Floor,Gurgaon,1,4.0,2,5,1,4,10400.0,2700.0,26000000.0,2,4,4,DLF Phase 2,28.4889627,77.0866646,Luxury
16389,Independent/Builder Floor,Gurgaon,1,3.0,4,5,2,4,10312.0,1600.0,16500000.0,2,1,3,DLF Phase 2,28.4889627,77.0866646,Luxury
16390,Independent House/Villa,Gurgaon,1,5.0,4,5,1,1,238924.0,2844.0,75500000.0,3,1,5,DLF Phase 3,28.4934896,77.1039288,Luxury
16391,Independent/Builder Floor,Gurgaon,1,3.0,2,5,6,4,10000.0,2200.0,22000000.0,2,1,3,Sector 57,28.4234414,77.0765927,Luxury
16392,Independent House/Villa,Gurgaon,1,4.0,2,5,1,2,208333.0,2160.0,50000000.0,2,2,4,Sushant Lok Phase 3,28.42348,77.08451,Luxury
16393,Residential Apartment,Gurgaon,1,3.0,2,5,1,18,10050.0,2587.0,26000000.0,4,2,3,Sector 57,28.424228,77.069818,Luxury
16394,Independent/Builder Floor,Gurgaon,1,4.0,2,5,6,4,10000.0,3000.0,30000000.0,2,4,4,Sector 57,28.4234414,77.0765927,Luxury
16395,Independent House/Villa,Gurgaon,1,4.0,2,5,1,2,208333.0,2160.0,50000000.0,2,2,4,Sushant Lok 3 Extension,28.418144,77.075667,Luxury
16396,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,9259.0,3500.0,28500000.0,2,1,4,Sector 57,28.4234414,77.0765927,Luxury
16397,Residential Apartment,Gurgaon,1,4.0,2,5,1,25,19000.0,2500.0,47500000.0,4,7,4,Sector 59,28.401575,77.10647,Luxury
16398,Residential Apartment,Gurgaon,3,3.0,4,3,3,10,12773.0,1644.0,21000000.0,3,8,3,Sector 43,28.454868,77.076629,Luxury
16399,Residential Apartment,Gurgaon,1,4.0,2,2,1,22,7402.0,2364.0,17500000.0,4,9,4,Sector 91,28.401778,76.916426,Luxury
16400,Independent House/Villa,Gurgaon,1,4.0,2,2,1,4,6818.0,3300.0,25000000.0,3,4,4,Sector 86,28.40135,76.93488,Luxury
16401,Independent/Builder Floor,Gurgaon,1,4.0,2,3,1,4,7536.0,3450.0,26000000.0,4,3,4,Sector 86,28.40135,76.93488,Luxury
16402,Residential Apartment,Gurgaon,1,2.0,0,0,2,19,10000.0,1615.0,12000000.0,4,1,2,Sector 90,28.408196,76.930093,Luxury
16403,Independent/Builder Floor,Gurgaon,1,2.0,2,5,5,4,7780.0,1050.0,81700000.0,2,1,2,Sector 92,28.412695,76.9174417,Luxury
16404,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,12272.0,2700.0,27000000.0,2,2,4,Sector 55,28.4595,77.02664,Luxury
16405,Residential Apartment,Gurgaon,1,3.0,2,0,5,36,17818.0,1650.0,29400000.0,4,3,3,Sector 113,28.522621253811,77.025486549749,Luxury
16406,Independent/Builder Floor,Gurgaon,1,3.0,2,5,5,4,11920.0,1359.0,16200000.000000002,3,1,3,Sector 106,28.4878048,76.9940123,Luxury
16407,Residential Apartment,Gurgaon,1,3.0,2,5,6,14,7463.0,1735.0,12900000.0,4,7,3,Sector 37C,28.45135,76.9888,Luxury
16408,Residential Apartment,Gurgaon,1,2.0,0,6,1,18,7120.0,1264.0,9000000.0,3,11,2,Sohna,28.266652,77.064904,Luxury
16409,Independent/Builder Floor,Gurgaon,1,4.0,4,0,6,3,109722.0,3240.0,39500000.0,4,2,4,DLF Phase 1,28.4754909,77.1032095,Luxury
16410,Residential Apartment,Gurgaon,1,3.0,4,5,5,29,8667.0,1902.0,16500000.0,3,10,3,Sector 79,28.36235,76.97871,Luxury
16411,Residential Apartment,Gurgaon,1,3.0,2,0,5,29,12500.0,2050.0,25600000.0,3,15,5,Sector 113,28.5234609,77.0269545,Luxury
16412,Residential Apartment,Gurgaon,1,2.0,4,5,5,4,9416.0,1200.0,11299999.999999998,2,1,5,Sector 79,28.355192184448,76.974098205566,Luxury
16413,Residential Apartment,Gurgaon,1,4.0,4,5,5,38,15853.0,4100.0,65000000.0,4,2,4,Sector 106,28.5033,76.99743,Luxury
16414,Residential Apartment,Gurgaon,1,4.0,4,5,5,29,12950.0,2597.0,33600000.0,4,5,4,Sector 113,28.5234609,77.0269545,Luxury
16415,Residential Apartment,Gurgaon,1,2.0,2,5,1,4,5882.0,629.0,3700000.0,1,3,2,Sohna,28.2561659,77.0697238,Luxury
16416,Independent/Builder Floor,Gurgaon,1,3.0,4,5,2,2,7777.0,3000.0,14000000.0,2,0,3,Sector 67,28.4320243,76.9859591,Luxury
16417,Residential Apartment,Gurgaon,1,2.0,4,0,6,26,10892.0,964.0,10500000.0,2,7,2,Sector 102,28.479276836122,76.976094508889,Luxury
16418,Independent/Builder Floor,Gurgaon,1,3.0,0,1,6,4,109500.0,1800.0,21900000.0,4,0,3,DLF Phase 1,28.4754909,77.1032095,Luxury
16419,Residential Apartment,Gurgaon,1,3.0,4,5,5,4,6876.0,1421.0,977200000.0,3,1,3,Sector 81,28.388058,76.94343,Luxury
16420,Residential Apartment,Gurgaon,1,3.0,4,5,5,30,12647.0,1605.0,20300000.0,3,1,3,Sector 111,28.524123,77.0348573,Luxury
16421,Residential Apartment,Gurgaon,1,3.0,4,5,5,4,8400.0,1826.0,14100000.0,2,2,3,Sector 93,28.41036,76.92754,Luxury
16422,Residential Apartment,Gurgaon,1,5.0,4,8,1,15,24545.0,5500.0,135000000.0,2,10,6,Sector 54,28.436071,77.104623,Luxury
16423,Residential Apartment,Gurgaon,1,2.0,2,1,1,13,4600.0,576.0,26500000.0,2,8,2,Sohna,28.261212,77.083471,Luxury
16424,Residential Apartment,Gurgaon,1,2.0,4,5,1,18,11301.0,1264.0,82500000.0,3,4,2,Sohna,28.266652,77.064904,Luxury
16425,Residential Apartment,Gurgaon,1,2.0,4,5,1,14,5731.0,554.0,317500000.0,2,11,2,Sector 107,28.50279,76.964006,Luxury
16426,Residential Apartment,Gurgaon,1,2.0,1,1,1,14,8122.0,554.0,4500000.0,2,9,2,Sector 107,28.50279,76.964006,Luxury
16427,Residential Apartment,Gurgaon,1,1.0,4,5,1,4,6071.0,350.0,212500000.0,2,2,1,Sector 107,28.50279,76.964006,Luxury
16428,Residential Apartment,Gurgaon,1,1.0,2,5,1,4,5785.0,350.0,202500000.0,2,2,1,Sector 107,28.50279,76.964006,Luxury
16429,Residential Apartment,Gurgaon,1,1.0,2,5,1,4,6285.0,350.0,2200000.0,2,1,1,Sector 107,28.50279,76.964006,Luxury
16430,Residential Apartment,Gurgaon,1,2.0,2,5,1,14,6478.0,602.0,3900000.0,1,5,2,Sector 107,28.50279,76.964006,Luxury
16431,Residential Apartment,Gurgaon,1,2.0,2,5,1,14,5505.0,554.0,30500000.0,2,7,2,Sector 107,28.50279,76.964006,Luxury
16432,Residential Apartment,Gurgaon,1,2.0,2,5,1,14,6644.0,602.0,4000000.0,1,2,2,Sector 107,28.50279,76.964006,Luxury
16433,Residential Apartment,Gurgaon,1,2.0,4,5,1,14,5685.0,554.0,31500000.0,2,6,2,Sector 107,28.50279,76.964006,Luxury
16434,Independent/Builder Floor,Gurgaon,1,2.0,4,5,6,4,16620.0,1210.0,12000000.0,4,2,2,Sector-33 Sohna,28.271924,77.066723,Luxury
16435,Residential Apartment,Gurgaon,2,4.0,4,5,1,34,25586.0,4690.0,120000000.0,4,30,5,Sector 62,28.412644,77.088217,Luxury
16436,Residential Apartment,Gurgaon,1,4.0,4,5,2,19,20985.0,3979.0,83500000.0,3,3,4,DLF Phase 5,28.452895,77.095738,Luxury
16437,Residential Apartment,Gurgaon,1,3.0,4,5,5,22,17100.0,1671.0,17100000.0,4,11,3,Sector-33 Sohna,28.279509,77.06703,Luxury
16438,Residential Apartment,Gurgaon,1,3.0,4,5,5,14,13303.0,1845.0,14900000.0,4,8,3,Sohna,28.281936,77.057485,Luxury
16439,Residential Apartment,Gurgaon,1,1.0,2,5,6,10,5583.0,394.0,2200000.0,1,6,1,Sohna,28.285808,77.066673,Luxury
16440,Residential Apartment,Gurgaon,1,2.0,2,5,1,10,6443.0,950.0,38500000.0,2,5,2,Sohna,28.285808,77.066673,Luxury
16441,Residential Apartment,Gurgaon,1,2.0,1,5,6,14,11844.0,591.0,7000000.0,1,1,2,Sector 67A,28.378112,77.056045,Luxury
16442,Residential Apartment,Gurgaon,1,3.0,4,0,1,14,16331.0,1650.0,16700000.0,3,6,3,Sector 102,28.472552,76.9655,Luxury
16443,Residential Apartment,Gurgaon,1,1.0,2,5,1,10,5025.0,394.0,19800000.0,1,9,1,Sohna,28.285808,77.066673,Luxury
16444,Residential Apartment,Gurgaon,1,4.0,4,5,6,11,22399.0,2407.0,29500000.0,4,4,4,Sector-33 Sohna,28.420457,77.038483,Luxury
16445,Independent House/Villa,Gurgaon,1,3.0,4,0,1,3,21875.0,2200.0,35000000.0,2,3,3,Sector 82,28.396246,76.956102,Luxury
16446,Residential Apartment,Gurgaon,1,3.0,2,5,1,32,11764.0,1700.0,20000000.0,3,28,3,Sector 70A,28.383436,77.01684,Luxury
16447,Residential Apartment,Gurgaon,1,4.0,4,5,2,23,9051.0,5800.0,52500000.0,4,8,5,Gwal Pahari,28.429564,77.142776,Luxury
16448,Residential Apartment,Gurgaon,1,2.0,4,5,5,18,10958.0,1264.0,8000000.0,4,7,2,Sohna,28.464311,77.062587,Luxury
16449,Residential Apartment,Gurgaon,1,2.0,4,5,5,18,11232.0,1264.0,8200000.0,4,6,2,Sohna,28.464311,77.062587,Luxury
16450,Residential Apartment,Gurgaon,1,2.0,4,5,1,18,11506.0,1264.0,8400000.0,3,4,2,Sohna,28.266652,77.064904,Luxury
16451,Residential Apartment,Gurgaon,1,3.0,4,5,5,14,14558.0,1527.0,14500000.0,2,8,3,Sohna,28.286932,77.069609,Luxury
16452,Independent/Builder Floor,Gurgaon,1,3.0,2,5,6,4,11616.0,1440.0,11500000.0,4,2,3,Sohna,28.288317,77.066043,Luxury
16453,Independent/Builder Floor,Gurgaon,1,3.0,2,5,6,4,11168.0,1210.0,8600000.0,4,2,3,Sohna,28.288317,77.066043,Luxury
16454,Independent/Builder Floor,Gurgaon,1,3.0,2,5,6,4,10571.0,1081.0,7400000.0,4,2,3,Sohna,28.288317,77.066043,Luxury
16455,Independent/Builder Floor,Gurgaon,1,2.0,2,5,6,4,10675.0,1153.0,7900000.0,4,2,2,Sohna,28.288317,77.066043,Luxury
16456,Independent/Builder Floor,Gurgaon,1,2.0,2,5,6,4,10000.0,745.0,5500000.0,4,2,2,Sohna,28.288317,77.066043,Luxury
16457,Residential Apartment,Gurgaon,1,3.0,4,7,6,11,16939.0,1789.0,15500000.0,4,4,3,Sector-33 Sohna,28.420457,77.038483,Luxury
16458,Residential Apartment,Gurgaon,1,3.0,4,5,6,11,18579.0,1789.0,17000000.0,4,9,3,Sector-33 Sohna,28.420457,77.038483,Luxury
16459,Residential Apartment,Gurgaon,1,2.0,4,4,1,14,12025.0,1275.0,9500000.0,2,1,2,Sohna,28.286932,77.069609,Luxury
16460,Residential Apartment,Gurgaon,1,2.0,4,5,1,18,11917.0,1264.0,8700000.0,3,3,2,Sohna,28.266652,77.064904,Luxury
16461,Residential Apartment,Gurgaon,1,2.0,2,3,1,13,4233.0,744.0,31500000.0,1,9,2,Sohna,28.276076,77.056507,Luxury
16462,Residential Apartment,Gurgaon,1,2.0,4,3,1,13,4368.0,744.0,32500000.0,1,9,2,Sohna,28.276076,77.056507,Luxury
16463,Residential Apartment,Gurgaon,1,3.0,4,5,5,4,10489.0,1430.0,15000000.0,3,3,3,Gwal Pahari,28.4339616,77.1370117,Luxury
16464,Residential Apartment,Gurgaon,1,2.0,4,0,5,4,14750.0,1130.0,11800000.0,2,2,2,Gwal Pahari,28.4339616,77.1370117,Luxury
16465,Residential Apartment,Gurgaon,1,2.0,4,5,1,13,13654.0,1245.0,17000000.0,1,6,2,Sector 53,28.445812,77.096879,Luxury
16466,Residential Apartment,Gurgaon,1,2.0,4,3,1,14,12911.0,1275.0,10200000.0,2,0,2,Sohna,28.286932,77.069609,Luxury
16467,Independent House/Villa,Gurgaon,1,5.0,4,5,1,3,321543.0,2799.0,100000000.0,4,3,5,DLF Phase 3,28.4934896,77.1039288,Luxury
16468,Residential Apartment,Gurgaon,1,2.0,4,4,1,14,11518.0,1275.0,9100000.0,2,1,2,Sohna,28.286932,77.069609,Luxury
16469,Residential Apartment,Gurgaon,1,3.0,2,0,5,24,5995.0,2035.0,12200000.0,3,20,3,Sector 37C,28.447649,76.984501,Luxury
16470,Residential Apartment,Gurgaon,1,3.0,2,0,5,24,6005.0,1815.0,10900000.0,3,11,3,Sector 37C,28.447649,76.984501,Luxury
16471,Independent/Builder Floor,Gurgaon,1,5.0,4,0,6,4,13333.0,4500.0,60000000.0,4,4,5,Sector 49,28.40874,77.05731,Luxury
16472,Residential Apartment,Gurgaon,1,4.0,4,5,6,32,17105.0,5000.0,65000000.0,4,24,4,Gwal Pahari,28.437178,77.133522,Luxury
16473,Residential Apartment,Gurgaon,1,4.0,4,3,6,43,13750.0,6000.0,82500000.0,1,11,4,Gwal Pahari,28.437178,77.133522,Luxury
16474,Residential Apartment,Gurgaon,1,2.0,4,3,5,18,12328.0,1264.0,9000000.0,3,7,2,Sohna,28.266652,77.064904,Luxury
16475,Residential Apartment,Gurgaon,1,2.0,4,3,5,18,12602.0,1264.0,9200000.0,3,8,2,Sohna,28.266652,77.064904,Luxury
16476,Residential Apartment,Gurgaon,1,3.0,4,3,6,14,13303.0,1845.0,14900000.0,4,5,3,Sohna,28.281936,77.057485,Luxury
16477,Residential Apartment,Gurgaon,1,3.0,4,3,6,14,13392.0,1845.0,15000000.0,4,7,3,Sohna,28.281936,77.057485,Luxury
16478,Residential Apartment,Gurgaon,1,3.0,4,3,6,14,13482.0,1845.0,15100000.0,4,7,3,Sohna,28.281936,77.057485,Luxury
16479,Independent/Builder Floor,Gurgaon,1,2.0,2,3,6,4,10266.0,1153.0,7700000.0,4,2,2,Sohna,28.288317,77.066043,Luxury
16480,Residential Apartment,Gurgaon,1,2.0,2,5,6,17,10890.0,1210.0,7600000.0,4,14,2,Sohna,28.271733,77.066216,Luxury
16481,Residential Apartment,Gurgaon,1,2.0,4,3,1,19,4697.0,585.0,27500000.0,1,2,2,Sohna,28.4134,77.040614,Luxury
16482,Residential Apartment,Gurgaon,1,1.0,2,3,1,10,4264.0,469.0,2000000.0,1,6,1,Sohna,28.285808,77.066673,Luxury
16483,Residential Apartment,Gurgaon,1,1.0,2,5,6,10,4371.0,469.0,20500000.0,1,10,1,Sohna,28.285808,77.066673,Luxury
16484,Residential Apartment,Gurgaon,1,2.0,4,3,1,10,6275.0,950.0,37500000.0,2,10,2,Sohna,28.285808,77.066673,Luxury
