index,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,PARKING,ATM,GYM,LIFT,WASTE_DISPOSAL,GAS_PIPELINE,NEAR_BANK
4746,Residential Apartment,Hyderabad,1,3.0,2,4,6,5,5800.0,1750.0,10100000.0,2,3,3,Manikonda,17.250826,78.897132,Luxury,0,0,0,0,0,0,1,0,0,0
4747,Residential Apartment,Hyderabad,1,3.0,2,3,6,15,6988.0,2175.0,15200000.0,2,7,3,Manikonda,17.58638,78.49888,Luxury,0,0,0,0,0,0,1,0,0,0
4748,Residential Apartment,Hyderabad,0,3.0,4,4,2,13,21.0,1844.0,40000.0,2,2,3,Manikonda,17.4163993,78.3711414,Luxury,0,0,0,0,0,0,1,0,0,0
4749,Residential Apartment,Hyderabad,1,2.0,1,0,5,7,5928.0,1400.0,8300000.0,1,3,2,Manikonda,17.4285115,78.2424305,Luxury,1,0,1,0,1,1,0,0,0,0
4750,Residential Apartment,Hyderabad,1,3.0,4,7,3,5,5777.0,2250.0,13000000.0,2,2,3,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4751,Residential Apartment,Hyderabad,1,2.0,1,3,1,5,6666.0,1200.0,8000000.0,2,3,2,Manikonda,17.41214,78.36431,Luxury,0,0,0,0,0,0,0,0,0,0
4754,Residential Apartment,Hyderabad,1,2.0,2,3,2,2,4166.0,1200.0,5000000.0,2,2,2,Manikonda,78.48667,17.38504,Luxury,0,0,0,0,0,0,0,0,0,0
4755,Residential Apartment,Hyderabad,1,3.0,2,4,6,14,8734.0,1665.0,14500000.0,1,0,3,Manikonda,17.4609913,78.3532083,Luxury,1,0,1,0,1,0,1,0,1,0
4757,Independent House/Villa,Hyderabad,1,4.0,2,3,5,2,5063.0,2765.0,14000000.0,3,2,4,Manikonda,17.5330867548758,78.2682745858627,Luxury,1,0,1,0,1,1,0,1,1,0
4762,Residential Apartment,Hyderabad,1,3.0,2,3,5,11,6175.0,2205.0,13000000.0,2,5,3,Manikonda,17.063734,78.488644,Luxury,0,0,0,0,0,0,1,0,0,0
4764,Residential Apartment,Hyderabad,1,3.0,2,4,6,5,4999.0,1575.0,7900000.0,2,1,3,Manikonda,17.6197,78.082693,Luxury,0,0,0,0,1,0,1,0,0,0
4765,Independent House/Villa,Hyderabad,1,4.0,2,0,6,2,15000.0,4528.0,67900000.0,3,2,4,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,0,1,0,0
4767,Residential Apartment,Hyderabad,1,3.0,4,4,3,15,6250.0,2080.0,13000000.0,2,8,3,Manikonda,17.492871,78.239079,Luxury,0,0,0,0,0,0,1,0,0,0
4768,Independent House/Villa,Secunderabad,1,7.0,4,4,2,3,12592.0,1350.0,17000000.0,2,3,7,Manikonda,17.443855,78.250431,Semi-luxury,0,0,0,0,0,0,0,0,0,0
4769,Residential Apartment,Hyderabad,1,3.0,1,4,2,6,5851.0,1350.0,7900000.0,2,5,3,Manikonda,17.4609913,78.3532083,Luxury,1,0,1,0,1,0,1,0,0,0
4770,Independent House/Villa,Hyderabad,1,4.0,2,4,1,3,10000.0,3466.0,34700000.0,2,3,4,Manikonda,17.38504,78.48667,Luxury,0,0,0,0,0,0,0,1,0,0
4771,Independent House/Villa,Hyderabad,1,4.0,2,3,1,3,10000.0,3466.0,34700000.0,2,3,4,Manikonda,17.38504,78.48667,Luxury,0,0,0,0,0,0,0,1,0,0
4773,Residential Apartment,Secunderabad,0,2.0,4,4,3,5,16.0,1200.0,20000.0,2,3,2,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,1,0,0,0
4774,Residential Apartment,Secunderabad,0,3.0,4,3,3,4,22.0,1250.0,28000.0,1,1,3,Manikonda,17.433847,78.332074,Luxury,0,0,0,0,0,0,0,0,0,0
4775,Residential Apartment,Secunderabad,0,3.0,4,3,2,5,22.0,1450.0,32000.0,1,3,3,Manikonda,17.452513,78.29955,Luxury,0,0,0,0,0,0,1,0,0,0
4776,Independent House/Villa,Secunderabad,0,2.0,4,3,1,2,105.0,1800.0,21000.0,4,2,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,0,1,0,0
4777,Residential Apartment,Secunderabad,0,3.0,4,3,1,5,16.0,1500.0,25000.0,1,1,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4778,Residential Apartment,Secunderabad,0,3.0,4,4,2,5,18.0,1500.0,28000.0,2,2,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4779,Residential Apartment,Secunderabad,1,2.0,4,4,6,5,7200.0,1250.0,9000000.0,2,3,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4780,Residential Apartment,Secunderabad,1,3.0,4,3,3,5,6785.0,1400.0,9500000.0,1,4,3,Manikonda,17.47078,78.30668,Luxury,0,0,0,0,0,0,1,0,0,0
4781,Residential Apartment,Secunderabad,0,3.0,4,3,2,4,18.0,1500.0,28000.0,2,4,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4782,Residential Apartment,Hyderabad,0,3.0,4,4,1,35,26.0,2259.0,60000.0,2,14,3,Manikonda,16.985875,78.499864,Luxury,0,0,0,0,0,0,1,0,0,0
4783,Residential Apartment,Secunderabad,0,2.0,4,4,1,4,24.0,900.0,22000.0,1,3,2,Manikonda,17.506203,78.3616,Luxury,0,0,0,0,0,0,1,0,0,0
4784,Residential Apartment,Secunderabad,0,2.0,4,4,2,5,22.0,1000.0,22000.0,1,2,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4785,Residential Apartment,Hyderabad,1,2.0,1,3,2,15,8960.0,1395.0,12500000.0,2,2,2,Manikonda,17.4609913,78.3532083,Luxury,1,0,1,0,0,1,1,1,0,0
4786,Independent House/Villa,Hyderabad,0,4.0,4,4,2,3,193.0,310.0,60000.0,1,3,4,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,0,1,0,0
4788,Residential Apartment,Hyderabad,1,2.0,2,3,6,9,9119.0,1261.0,11500000.0,1,3,2,Manikonda,17.4359437,78.3416731,Luxury,1,0,1,0,1,1,1,1,1,0
4797,Independent House/Villa,Hyderabad,0,4.0,4,4,6,2,244.0,4050.0,1100000.0,1,2,4,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,0,1,0,0
4798,Independent House/Villa,Hyderabad,0,4.0,4,4,6,3,297.0,2115.0,70000.0,2,3,4,Manikonda,17.3923634,78.3621784,Luxury,0,0,0,0,0,0,0,1,0,0
4804,Residential Apartment,Hyderabad,1,3.0,1,3,1,18,13984.0,3325.0,46500000.0,2,6,3,Manikonda,17.2494091,78.4183466,Luxury,0,0,0,0,0,0,1,0,0,0
4805,Residential Apartment,Hyderabad,1,3.0,2,3,6,32,10514.0,2235.0,23500000.0,1,28,3,Manikonda,17.2494091,78.4183466,Luxury,0,0,0,0,0,0,1,0,0,0
4808,Independent House/Villa,Hyderabad,1,2.0,4,1,1,1,72028.0,1499.0,12000000.0,1,1,2,Manikonda,17.4359437,78.3416731,Semi-luxury,0,0,0,0,0,0,0,0,0,0
4809,Independent House/Villa,Hyderabad,1,2.0,4,1,1,1,72289.0,1494.0,12000000.0,1,1,2,Manikonda,17.07139,78.205312,Semi-luxury,0,0,0,0,0,0,0,0,0,0
4813,Independent House/Villa,Hyderabad,1,3.0,2,3,6,2,5625.0,2400.0,13500000.0,2,2,3,Manikonda,17.422666,78.377632,Luxury,0,0,0,0,0,0,0,0,0,0
4815,Independent House/Villa,Hyderabad,1,3.0,2,4,5,2,4829.0,2692.0,13000000.0,1,2,3,Manikonda,17.2494091,78.4183466,Luxury,0,0,0,0,0,0,0,1,0,0
4817,Independent House/Villa,Hyderabad,1,3.0,2,5,5,2,7122.0,2808.0,20000000.0,2,2,3,Manikonda,17.542319,78.226934,Luxury,0,0,0,0,0,0,0,1,0,0
4824,Residential Apartment,Hyderabad,1,3.0,2,4,5,5,5400.0,1500.0,8100000.0,1,1,3,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,1,1,0,0
4827,Residential Apartment,Hyderabad,1,3.0,2,1,5,5,7500.0,1585.0,11900000.0,1,4,3,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,1,1,0,0
4828,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,7500.0,1605.0,12000000.0,1,1,3,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,1,1,0,0
4829,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,7500.0,1475.0,11100000.000000002,1,1,3,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,1,1,0,0
4830,Residential Apartment,Hyderabad,1,3.0,2,3,5,5,7186.0,1675.0,12000000.0,1,1,3,Manikonda,17.16954,78.47093,Budget,0,0,0,0,0,0,1,0,0,0
4831,Residential Apartment,Hyderabad,0,3.0,1,3,1,19,19.0,2800.0,54000.0,2,14,3,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,1,0,0,0
4832,Independent House/Villa,Hyderabad,0,2.0,2,1,3,2,10.0,1200.0,13000.0,1,2,2,Manikonda,17.16954,78.47093,Semi-luxury,0,0,0,0,0,0,0,0,0,0
4834,Independent House/Villa,Hyderabad,1,8.0,2,3,1,4,92696.0,1602.0,16500000.0,4,4,8,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,0,1,0,0
4835,Independent House/Villa,Hyderabad,1,2.0,2,4,6,1,84000.0,1125.0,10500000.0,2,1,2,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,0,0,0,0
4836,Independent House/Villa,Hyderabad,1,6.0,2,4,6,3,94505.0,1638.0,17200000.0,3,3,6,Manikonda,17.16954,78.47093,Luxury,0,0,0,0,0,0,0,1,0,0
4841,Residential Apartment,Hyderabad,1,3.0,4,4,3,20,10000.0,1800.0,18000000.0,1,15,3,Manikonda,17.13816,78.39347,Luxury,1,0,1,0,1,1,1,1,1,0
4842,Residential Apartment,Hyderabad,1,4.0,4,2,2,18,12000.0,3750.0,45000000.0,1,15,4,Manikonda,17.16954,78.47093,Luxury,1,1,1,0,1,1,1,0,1,0
4859,Residential Apartment,Hyderabad,1,3.0,4,3,2,18,10413.0,2295.0,23900000.0,1,3,3,Manikonda,17.40223,78.3444,Luxury,1,1,1,0,1,1,1,1,1,0
4860,Residential Apartment,Hyderabad,1,3.0,4,3,2,8,9027.0,2160.0,19500000.0,1,6,3,Manikonda,17.4480919,78.3787508,Luxury,0,0,0,0,0,0,1,0,1,0
4861,Residential Apartment,Hyderabad,1,2.0,4,3,2,8,8714.0,1377.0,12000000.0,1,7,2,Manikonda,17.4480919,78.3787508,Luxury,1,1,1,0,1,1,1,1,1,0
4862,Residential Apartment,Hyderabad,1,4.0,4,5,2,39,11552.0,4761.0,55000000.0,1,1,4,Manikonda,17.40223,78.3444,Luxury,1,1,1,0,1,1,1,1,1,0
4864,Residential Apartment,Hyderabad,1,4.0,2,3,6,36,20393.0,4070.0,83000000.0,2,25,4,Manikonda,17.548606,78.210422,Luxury,1,0,1,0,1,1,1,0,1,0
4866,Residential Apartment,Hyderabad,0,3.0,4,4,6,5,21.0,1600.0,35000.0,2,3,3,Manikonda,17.389761,78.336442,Luxury,0,0,0,0,0,0,1,0,0,0
4867,Independent House/Villa,Hyderabad,0,5.0,4,5,1,1,11.0,5600.0,64000.0,3,1,5,Manikonda,17.3973794,78.3856447,Luxury,1,0,1,0,1,1,0,1,1,0
4868,Independent House/Villa,Hyderabad,0,3.0,2,5,1,1,13.0,2550.0,40000.0,3,1,3,Manikonda,17.462126,78.344616,Luxury,1,0,1,0,1,1,0,1,1,1
4869,Independent House/Villa,Hyderabad,1,3.0,0,0,3,1,84158.0,1818.0,17000000.0,3,1,3,Manikonda,17.4359437,78.3416731,Budget,0,0,0,0,0,0,0,0,0,0
4870,Residential Apartment,Hyderabad,0,3.0,4,4,1,18,31.0,1535.0,48000.0,1,4,3,Manikonda,17.4164707,78.4382469,Luxury,0,0,0,0,0,0,1,0,0,0
4872,Independent House/Villa,Hyderabad,0,3.0,4,5,1,1,15.0,2550.0,40000.0,2,1,3,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,1,1,0,1,1,1
4873,Independent House/Villa,Hyderabad,0,4.0,4,4,1,2,100.0,800.0,80000.0,2,2,4,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,0,1,0,0
4874,Independent House/Villa,Hyderabad,0,3.0,4,5,1,1,14.0,3700.0,60000.0,2,1,3,Manikonda,17.40223,78.3444,Luxury,1,0,1,0,1,1,0,1,1,0
4875,Independent House/Villa,Hyderabad,1,5.0,4,3,1,1,17893.0,4800.0,84100000.0,3,1,5,Manikonda,17.465956,78.261911,Luxury,0,0,1,0,1,0,0,0,0,0
4876,Residential Apartment,Hyderabad,0,3.0,4,3,1,16,21.0,1750.0,38000.0,1,0,3,Manikonda,17.465956,78.261911,Luxury,0,0,0,0,0,0,1,0,0,0
4877,Independent House/Villa,Hyderabad,1,6.0,4,3,2,3,12934.0,4300.0,55100000.0,3,3,6,Manikonda,17.465956,78.261911,Luxury,0,0,0,0,1,0,0,0,0,0
4878,Residential Apartment,Hyderabad,1,4.0,4,5,2,3,10282.0,4000.0,40100000.0,2,3,4,Manikonda,17.4359437,78.3416731,Luxury,0,0,1,0,1,0,1,1,0,1
4879,Residential Apartment,Hyderabad,1,2.0,2,4,6,5,4112.0,1070.0,4400000.0,2,2,2,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,1,1,0,0
4880,Residential Apartment,Hyderabad,1,2.0,2,4,6,5,4112.0,1070.0,4400000.0,2,1,2,Manikonda,17.4350753,78.3707122,Luxury,0,0,0,0,0,0,1,1,0,0
4881,Residential Apartment,Hyderabad,0,2.0,4,4,1,12,25.0,1270.0,33000.0,2,5,2,Manikonda,17.4480919,78.3787508,Luxury,0,0,0,0,0,0,1,0,0,0
4882,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,4112.0,1070.0,4400000.0,2,4,2,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,1,1,0,0
4883,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3770.0,1220.0,4600000.0,2,3,2,Manikonda,17.41214,78.36431,Luxury,0,0,0,0,0,0,1,1,0,0
4884,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3770.0,1220.0,4600000.0,2,2,2,Manikonda,17.3973794,78.3856447,Luxury,0,0,0,0,0,0,1,1,0,0
4885,Residential Apartment,Hyderabad,1,2.0,2,4,6,5,3770.0,1220.0,4600000.0,2,2,2,Manikonda,17.461703,78.436274,Luxury,0,0,0,0,0,0,1,0,0,0
4886,Residential Apartment,Hyderabad,1,4.0,2,3,1,8,13000.0,4288.0,51100000.0,2,5,4,Manikonda,17.461703,78.436274,Luxury,1,0,1,0,1,1,1,1,0,1
4887,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3770.0,1220.0,4600000.0,2,1,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,1,0,0
4888,Residential Apartment,Hyderabad,1,3.0,2,3,1,8,10451.0,3125.0,32400000.000000004,2,1,3,Manikonda,17.4295317,78.41266,Luxury,1,0,1,0,1,1,1,1,0,1
4889,Residential Apartment,Hyderabad,1,3.0,2,7,1,8,10583.0,2423.0,25400000.0,2,1,3,Manikonda,17.47078,78.30668,Luxury,1,0,1,0,1,1,1,1,0,1
4890,Independent House/Villa,Hyderabad,1,4.0,0,3,1,2,83832.0,1503.0,14000000.0,2,2,4,Manikonda,17.4480919,78.3787508,Budget,0,0,0,0,0,0,0,0,0,0
4891,Residential Apartment,Hyderabad,1,2.0,2,3,6,2,4112.0,1070.0,4400000.0,1,2,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,1,0,0
4892,Residential Apartment,Hyderabad,1,2.0,2,3,6,3,4112.0,1070.0,4400000.0,1,3,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,1,0,0
4893,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,4112.0,1070.0,4400000.0,1,4,2,Manikonda,17.41214,78.36431,Luxury,0,0,0,0,0,0,1,1,0,0
4894,Residential Apartment,Hyderabad,1,3.0,1,4,1,14,9932.0,1490.0,14800000.0,2,6,3,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4895,Residential Apartment,Hyderabad,1,1.0,4,1,2,5,3846.0,520.0,2000000.0,1,3,1,Manikonda,17.465883,78.371926,Luxury,0,0,0,0,1,1,1,1,0,1
4896,Residential Apartment,Hyderabad,1,2.0,2,3,1,5,3852.0,1220.0,4700000.0,2,3,2,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,1,0,1,1,0,0
4897,Residential Apartment,Hyderabad,1,2.0,2,3,1,5,3770.0,1220.0,4600000.0,2,2,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4898,Residential Apartment,Hyderabad,1,2.0,2,4,1,5,3836.0,1220.0,46800000.0,2,3,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,1,0,1,1,0,0
4899,Residential Apartment,Hyderabad,1,2.0,2,4,1,5,3770.0,1220.0,4600000.0,2,4,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,1,0,1,1,0,0
4900,Residential Apartment,Hyderabad,1,2.0,2,1,1,5,3811.0,1220.0,46500000.0,2,4,2,Manikonda,17.504721,78.379849,Luxury,0,0,0,0,1,0,1,1,0,0
4901,Residential Apartment,Hyderabad,1,2.0,2,3,5,12,3347.0,1434.0,4800000.0,1,5,2,Manikonda,17.4480919,78.3787508,Luxury,0,0,0,0,0,0,1,0,0,0
4902,Independent House/Villa,Hyderabad,1,4.0,2,3,5,3,6578.0,3800.0,25000000.0,3,3,4,Manikonda,17.4705574,78.3117852,Luxury,0,0,0,0,0,0,0,1,0,0
4903,Independent House/Villa,Hyderabad,1,3.0,4,3,3,1,18470.0,1730.0,31400000.0,1,1,3,Manikonda,17.4011618,78.37569,Luxury,0,0,0,0,0,0,0,0,0,0
4904,Independent House/Villa,Hyderabad,0,4.0,4,3,3,1,11.0,4200.0,50000.0,3,1,4,Manikonda,17.443855,78.250431,Luxury,1,0,1,0,1,1,0,1,1,0
4906,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3700.0,1220.0,4600000.0,1,2,2,Manikonda,17.351292,78.380606,Semi-luxury,0,0,0,0,0,0,1,0,0,0
4909,Independent House/Villa,Hyderabad,0,4.0,4,5,1,1,28.0,3500.0,100000.0,2,1,4,Manikonda,17.405666,78.403781,Luxury,1,0,1,0,1,1,0,1,0,1
4910,Residential Apartment,Hyderabad,1,3.0,2,4,6,8,13700.0,2476.0,27400000.000000004,1,6,3,Manikonda,17.436949,78.268649,Luxury,1,0,1,0,1,1,1,1,1,1
4918,Independent House/Villa,Hyderabad,0,5.0,4,3,1,1,11.0,4800.0,64000.0,3,1,5,Manikonda,17.47699,78.39062,Luxury,1,0,1,0,1,1,0,1,1,0
4919,Independent House/Villa,Hyderabad,0,5.0,4,3,2,1,14.0,5400.0,80000.0,3,1,5,Manikonda,17.4480919,78.3787508,Luxury,0,0,1,0,1,0,0,1,0,1
4923,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3993.0,1152.0,4600000.0,1,2,2,Manikonda,17.475959,78.385051,Luxury,0,0,0,0,0,0,1,0,0,0
4924,Residential Apartment,Hyderabad,1,2.0,2,3,6,5,3770.0,1220.0,4600000.0,1,3,2,Manikonda,17.4745285,78.3461031,Semi-luxury,0,0,0,0,0,0,1,0,0,0
4925,Independent House/Villa,Hyderabad,1,3.0,4,5,1,1,13640.0,2550.0,34100000.0,3,1,3,Manikonda,17.4295317,78.41266,Luxury,0,0,1,0,1,0,0,1,0,1
4926,Independent House/Villa,Hyderabad,1,3.0,2,3,1,1,15760.0,2550.0,39400000.0,3,1,3,Manikonda,17.470128,78.380278,Luxury,0,0,1,0,1,0,0,1,0,1
4928,Independent House/Villa,Hyderabad,0,5.0,4,3,2,1,20.0,4800.0,12100000.0,3,1,5,Manikonda,17.470128,78.380278,Luxury,0,0,1,0,1,0,0,1,0,1
4930,Independent House/Villa,Hyderabad,0,4.0,4,3,3,3,352.0,3060.0,1200000.0,2,3,4,Manikonda,17.4295317,78.41266,Luxury,0,0,0,0,0,0,0,1,0,0
4932,Independent House/Villa,Hyderabad,1,4.0,2,5,1,2,100000.0,2925.0,32500000.0,2,2,4,Manikonda,17.4295317,78.41266,Luxury,0,0,0,0,0,0,0,0,0,0
4933,Residential Apartment,Secunderabad,1,3.0,2,6,5,5,6000.0,1940.0,11600000.0,3,4,3,Manikonda,17.4295317,78.41266,Luxury,1,0,1,0,1,1,1,1,0,0
4934,Independent House/Villa,Hyderabad,1,5.0,4,3,1,3,22300.0,4260.0,95000000.0,3,3,5,Manikonda,17.4681488,78.3120409,Luxury,1,0,1,0,1,1,0,1,0,1
4935,Residential Apartment,Hyderabad,1,3.0,2,6,5,5,9251.0,2378.0,22000000.0,3,1,3,Manikonda,17.40223,78.3444,Luxury,0,0,0,0,0,0,0,0,0,0
4936,Residential Apartment,Hyderabad,1,3.0,2,6,5,5,9671.0,2378.0,23000000.0,3,1,3,Manikonda,17.47078,78.30668,Luxury,0,0,0,0,0,0,1,0,0,0
4938,Residential Apartment,Hyderabad,1,3.0,2,3,6,35,9341.0,2355.0,22000000.0,1,24,3,Manikonda,17.4448338,78.2845413,Luxury,0,0,0,0,0,0,1,0,0,0
4939,Residential Apartment,Hyderabad,1,2.0,2,4,6,35,9375.0,1440.0,13500000.0,2,15,2,Manikonda,17.4360251,78.2806323,Luxury,0,0,0,0,0,0,1,0,0,0
4940,Residential Apartment,Hyderabad,0,3.0,1,4,1,36,63.0,2595.0,16500000.0,1,12,3,Manikonda,17.4783336,78.3130898,Luxury,0,0,0,0,0,0,1,0,0,0
4941,Residential Apartment,Hyderabad,0,3.0,4,4,1,35,34.0,1492.0,52000.0,1,14,3,Manikonda,17.4528877,78.3002781,Luxury,0,0,0,0,0,0,1,0,0,0
4942,Residential Apartment,Hyderabad,1,3.0,2,4,1,9,7921.0,2083.0,16500000.0,2,3,3,Manikonda,17.4480281,78.2516547,Luxury,0,0,1,0,1,1,1,1,0,0
4943,Residential Apartment,Hyderabad,1,3.0,2,4,5,14,7100.0,1950.0,13799999.999999998,2,5,3,Manikonda,17.44502,78.186844,Luxury,1,1,1,0,0,1,1,1,1,0
4944,Residential Apartment,Hyderabad,1,3.0,2,3,5,14,7100.0,1795.0,12700000.0,2,5,3,Manikonda,17.482689,78.21213,Luxury,1,1,1,0,0,1,1,1,1,0
4945,Residential Apartment,Hyderabad,1,3.0,2,4,5,46,6000.0,1917.0,11500000.0,2,11,3,Manikonda,17.482689,78.21213,Luxury,1,1,1,0,0,1,1,1,1,0
4946,Residential Apartment,Hyderabad,1,3.0,2,3,1,32,10632.0,1740.0,18500000.0,2,3,3,Manikonda,17.482689,78.21213,Luxury,0,0,0,0,0,0,1,0,0,0
4947,Residential Apartment,Hyderabad,1,3.0,2,4,1,8,8961.0,2455.0,22000000.0,2,2,3,Manikonda,17.443855,78.250431,Luxury,0,0,0,0,0,0,1,0,0,0
4948,Residential Apartment,Hyderabad,1,3.0,2,3,1,31,9741.0,1550.0,15100000.0,1,26,3,Manikonda,17.443855,78.250431,Luxury,0,0,0,0,0,0,1,0,0,0
4949,Residential Apartment,Hyderabad,1,2.0,2,4,1,31,9338.0,1210.0,11299999.999999998,1,13,2,Manikonda,17.443855,78.250431,Luxury,0,0,0,0,0,0,1,0,0,0
4950,Residential Apartment,Hyderabad,1,3.0,2,3,1,25,10666.0,1875.0,20000000.0,1,19,3,Manikonda,17.4295317,78.41266,Luxury,0,0,0,0,0,0,1,0,0,0
4951,Residential Apartment,Hyderabad,1,4.0,2,3,1,25,10714.0,2660.0,28500000.0,1,4,4,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4952,Residential Apartment,Hyderabad,1,2.0,0,3,1,25,10231.0,1375.0,14100000.0,2,9,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4953,Residential Apartment,Hyderabad,1,3.0,2,4,1,25,10463.0,1510.0,15800000.0,1,3,3,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4954,Residential Apartment,Hyderabad,1,2.0,0,3,1,25,10499.0,1275.0,13400000.0,1,11,2,Manikonda,17.4359437,78.3416731,Luxury,0,0,0,0,0,0,1,0,0,0
4955,Independent House/Villa,Hyderabad,0,4.0,4,3,1,4,33.0,2800.0,95000.0,2,4,4,Manikonda,17.4609913,78.3532083,Semi-luxury,0,0,0,0,0,0,0,0,0,0
4956,Residential Apartment,Hyderabad,1,3.0,2,3,5,19,5800.0,1981.0,11500000.0,2,12,3,Manikonda,17.48331,78.32076,Luxury,1,1,1,0,0,1,1,1,1,0
4959,Residential Apartment,Hyderabad,1,3.0,2,3,5,19,5800.0,1740.0,10100000.0,2,8,3,Manikonda,17.4659998,78.3119873,Luxury,1,1,1,0,0,1,1,1,1,0
4961,Residential Apartment,Hyderabad,1,2.0,2,3,5,19,5800.0,1262.0,73200000.0,2,10,2,Manikonda,17.40223,78.3444,Luxury,1,0,1,0,0,1,1,1,1,0
4962,Residential Apartment,Hyderabad,0,3.0,4,3,6,19,38.0,2020.0,77000.0,2,8,3,Manikonda,17.4480919,78.3787508,Luxury,0,0,0,0,0,0,1,0,0,0
4963,Residential Apartment,Hyderabad,1,3.0,2,4,1,5,6071.0,1400.0,8500000.0,2,3,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,1,0,0
4964,Residential Apartment,Hyderabad,1,3.0,2,3,1,12,7998.0,1719.0,13700000.000000002,2,9,3,Manikonda,17.366695,78.399626,Luxury,0,0,0,0,0,0,1,0,0,0
4966,Residential Apartment,Hyderabad,1,3.0,2,3,1,12,7999.0,1676.0,13400000.0,2,8,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4967,Residential Apartment,Hyderabad,1,2.0,2,3,1,12,7999.0,1300.0,10400000.0,1,6,2,Manikonda,17.47078,78.30668,Luxury,0,0,0,0,0,0,1,0,0,0
4968,Residential Apartment,Hyderabad,1,3.0,2,1,6,4,7435.0,1170.0,8700000.0,2,1,3,Manikonda,17.3973794,78.3856447,Luxury,0,0,0,0,0,0,1,0,0,0
4969,Residential Apartment,Hyderabad,1,2.0,2,3,1,22,7644.0,1282.0,9800000.0,1,6,2,Manikonda,17.4678367,78.3109775,Luxury,0,0,0,0,0,0,1,0,0,0
4970,Residential Apartment,Hyderabad,1,2.0,2,3,1,22,7674.0,1290.0,9900000.0,1,17,2,Manikonda,17.47078,78.30668,Luxury,0,0,0,0,0,0,1,0,0,0
4971,Residential Apartment,Hyderabad,1,3.0,2,4,1,5,8000.0,1615.0,12900000.0,1,2,3,Manikonda,17.4609913,78.3532083,Luxury,0,0,0,0,0,0,1,0,0,0
4972,Residential Apartment,Hyderabad,1,3.0,2,4,6,30,8963.0,1785.0,16000000.0,1,5,3,Manikonda,17.47078,78.30668,Luxury,1,1,1,0,1,1,1,1,1,0
