PROPERTY_TYPE,OWNTYPE,BEDROOM_NUM,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,BALCONY_NUM,FLOOR_NUM,BHK,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,ATM,GYM,WASTE_DISPOSAL,GAS_PIPELINE,PRICE
2.0,1,2.0,4,6,5,5851.0,1145.0,1,1,2,17.398313,78.620039,1.0,0,0,0,0,0,0,0,6700000.0
0.0,1,2.0,3,2,1,6692.0,1300.0,1,1,2,17.40223,78.3444,1.0,0,0,0,0,0,0,0,7900000.0
2.0,0,2.0,0,6,6,10.0,1010.0,1,2,2,17.391372,78.339424,0.0,0,0,0,0,0,0,0,11001.0
2.0,0,2.0,0,6,5,10.0,1100.0,1,2,2,17.250826,78.897132,0.0,0,0,0,0,0,0,0,11000.0
2.0,0,2.0,0,6,5,9.0,1050.0,1,2,2,17.4988675,78.4094612,0.0,0,0,0,0,0,0,0,10000.0
2.0,0,1.0,0,6,5,10.0,875.0,1,2,1,17.307541,78.590305,0.0,0,0,0,0,0,0,0,8750.0
2.0,0,1.0,0,6,5,10.0,900.0,1,3,1,17.44665,78.39878,0.0,0,0,0,0,0,0,0,9000.0
2.0,0,1.0,0,6,5,10.0,850.0,1,2,1,17.388648,78.18093,0.0,0,0,0,0,0,0,0,8500.0
1.0,0,2.0,0,1,5,11.0,1101.0,1,2,2,17.53969,78.3581,0.0,0,0,0,0,0,0,0,13000.0
0.0,1,3.0,3,6,1,8500.0,2925.0,1,1,3,17.465956,78.261911,1.0,1,0,1,0,1,1,1,24900000.000000004
2.0,1,3.0,3,5,43,5500.0,1800.0,1,21,3,17.39385,78.4877,1.0,1,0,1,0,1,1,1,10700000.0
0.0,1,4.0,3,5,2,5500.0,3569.0,2,2,4,17.41821,78.29459,1.0,1,0,1,1,1,1,0,19600000.0
2.0,0,1.0,4,1,5,22.0,900.0,1,2,1,78.48667,17.38504,0.0,0,0,0,0,0,0,0,20000.0
2.0,1,2.0,3,6,27,8695.0,1380.0,1,24,2,78.48667,17.38504,1.0,1,0,1,1,1,1,1,12000000.0
2.0,0,3.0,4,1,25,28.0,1576.0,1,24,3,17.422584,78.350841,1.0,1,1,1,1,1,0,1,45000.0
2.0,0,2.0,4,5,9,31.0,1261.0,1,4,2,17.387665,78.647677,1.0,1,0,1,1,1,0,1,40000.0
2.0,0,2.0,3,1,26,39.0,1275.0,1,20,2,17.43993,78.49827,1.0,1,0,1,1,1,0,0,50000.0
2.0,0,3.0,4,1,25,28.0,1580.0,1,1,3,17.4295317,78.41266,1.0,1,0,1,1,1,0,1,45000.0
2.0,0,2.0,3,2,10,20.0,1705.0,1,2,2,17.5316,78.26729,1.0,1,0,1,1,1,0,0,35000.0
2.0,0,3.0,4,2,10,24.0,1850.0,2,7,3,17.4295317,78.41266,1.0,1,0,1,1,1,0,0,45000.0
2.0,1,2.0,3,1,5,5583.0,1200.0,1,4,2,17.4011618,78.37569,1.0,0,0,0,0,0,0,0,6700000.0
2.0,1,2.0,3,1,5,5541.0,1200.0,1,4,2,17.5316,78.26729,1.0,0,0,0,0,0,0,0,66500000.0
2.0,1,3.0,4,1,5,5500.0,1874.0,2,4,3,17.58048163680935,78.93686802452929,1.0,0,0,0,0,0,0,0,10300000.0
2.0,1,2.0,3,6,5,4595.0,1175.0,1,3,2,17.31177,78.38991,1.0,0,0,1,1,1,1,1,5400000.0
2.0,1,2.0,0,6,5,5166.0,1200.0,1,1,2,17.472008,78.176369,1.0,0,0,0,1,0,1,0,6200000.0
2.0,1,2.0,3,6,5,5163.0,1220.0,1,2,2,17.4359437,78.3416731,1.0,0,0,0,1,1,1,0,6300000.0
2.0,1,2.0,3,5,5,5400.0,1000.0,1,3,2,17.464041,78.337481,1.0,0,0,0,0,1,0,1,5400000.0
2.0,1,3.0,3,5,5,5200.0,1700.0,2,3,3,17.4609913,78.3532083,1.0,1,0,0,0,1,0,0,88400000.0
0.0,1,5.0,4,6,2,4997.0,3651.0,2,2,5,17.466409,78.311677,1.0,0,0,1,0,1,1,0,18200000.0
0.0,1,5.0,3,6,2,4999.0,3650.0,2,2,5,17.5203424,78.3970205,1.0,1,0,1,1,1,1,0,18200000.0
2.0,0,3.0,4,1,5,21.0,2000.0,2,3,3,17.448266,78.249577,1.0,0,0,0,0,0,0,0,42000.0
2.0,0,2.0,4,6,5,16.0,1700.0,1,1,2,17.443855,78.250431,1.0,0,0,0,0,0,0,0,28000.0
2.0,0,3.0,4,1,34,33.0,2100.0,1,11,3,17.465823,78.407845,1.0,0,0,0,0,0,0,0,70000.0
2.0,0,3.0,3,1,4,17.0,2000.0,2,2,3,17.465823,78.407845,1.0,0,0,0,0,0,0,0,35000.0
2.0,0,4.0,3,2,39,42.0,4761.0,1,32,4,17.4639176,78.6242289,1.0,0,0,0,0,0,0,0,200000.0
2.0,1,3.0,4,1,35,8410.0,2259.0,2,5,3,17.464041,78.337481,1.0,0,0,0,0,0,0,0,19000000.0
2.0,1,4.0,3,5,36,7522.0,3855.0,3,19,4,17.47078,78.30668,1.0,1,0,1,1,1,1,1,29000000.0
2.0,0,2.0,0,6,4,25.0,1350.0,3,4,2,17.5227762257577,78.6210684465697,1.0,0,0,0,0,0,0,0,35000.0
2.0,1,3.0,4,6,5,5894.0,1510.0,2,3,3,17.464978,78.35392,1.0,1,0,0,0,1,1,0,8900000.0
2.0,1,3.0,4,6,5,5894.0,1510.0,2,2,3,17.45227,78.299843,1.0,0,0,0,1,0,1,0,8900000.0
2.0,1,3.0,3,5,42,7300.0,1509.0,2,4,3,17.4664197,78.285342,1.0,1,0,1,1,1,1,0,11000000.0
2.0,1,3.0,4,5,32,8500.0,1592.0,3,4,3,17.453031,78.367548,1.0,1,0,1,1,1,1,0,13500000.0
2.0,1,2.0,4,6,5,5000.0,1080.0,2,2,2,17.453031,78.367548,1.0,0,0,0,1,0,1,0,5400000.0
2.0,1,3.0,4,6,6,5894.0,1510.0,2,3,3,17.50372,78.55658,1.0,0,0,0,1,0,1,0,8900000.0
0.0,0,4.0,4,6,2,22.0,3927.0,3,2,4,17.632125,78.331794,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,3,6,2,22.0,3928.0,3,2,4,17.632125,78.331794,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,4,6,2,22.0,3920.0,3,2,4,17.38504,78.48667,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,3,6,2,22.0,3925.0,2,2,4,17.485091,78.3671565,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,3,6,2,23.0,3936.0,3,2,4,17.5316,78.26729,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,4,2,1,25.0,4000.0,3,1,4,17.466613,78.336231,1.0,1,0,1,1,1,0,1,90000.0
0.0,0,4.0,4,6,2,37.0,4000.0,3,2,4,17.542881,78.481447,1.0,0,0,1,1,1,0,1,1300000.0
2.0,0,4.0,4,6,18,22.0,3380.0,2,12,4,17.442196,78.280067,1.0,1,0,1,1,1,0,1,75000.0
2.0,0,3.0,4,6,35,40.0,1742.0,1,27,3,17.5330867548758,78.2682745858627,1.0,0,0,0,0,0,0,0,70000.0
2.0,0,3.0,3,6,15,29.0,2360.0,2,1,3,17.233562897673416,78.54189608906688,1.0,1,0,1,1,1,1,1,70000.0
0.0,1,3.0,5,5,2,5555.0,1800.0,2,2,3,17.47078,78.30668,1.0,1,0,1,1,1,1,1,10000000.0
0.0,1,3.0,5,5,2,5555.0,1800.0,2,2,3,17.40223,78.3444,1.0,1,0,1,1,1,1,1,10000000.0
0.0,1,3.0,5,5,2,5900.0,2300.0,2,2,3,17.6477841933337,77.8074073514851,1.0,1,0,1,1,1,1,1,13600000.000000002
2.0,0,2.0,3,5,15,34.0,1297.0,1,12,2,17.538237,78.480804,1.0,1,0,1,1,1,1,1,45000.0
2.0,0,2.0,4,6,35,34.0,1492.0,1,20,2,78.48667,17.38504,1.0,0,0,0,0,0,0,0,52000.0
0.0,0,4.0,3,6,3,30.0,3226.0,3,3,4,17.4011618,78.37569,1.0,0,0,0,0,0,1,0,100000.0
2.0,1,3.0,4,6,15,11123.0,1798.0,1,5,3,17.4011618,78.37569,1.0,1,1,1,1,1,1,1,20000000.0
2.0,1,3.0,4,6,15,10845.0,1798.0,1,5,3,17.523851,78.254744,1.0,1,1,1,1,1,1,1,19500000.0
2.0,1,3.0,4,6,15,10567.0,1798.0,1,6,3,17.434335,78.286311,1.0,1,1,1,1,1,1,1,19000000.0
2.0,1,3.0,3,6,12,8553.0,1590.0,1,6,3,78.48667,17.38504,1.0,0,0,0,0,0,0,0,13600000.000000002
2.0,1,3.0,3,6,25,11135.0,2290.0,2,16,3,17.443855,78.250431,1.0,0,0,0,0,0,0,0,25500000.0
2.0,1,3.0,3,6,42,14675.0,1431.0,2,24,3,17.4274288,78.4520304,1.0,0,0,0,0,0,0,0,21000000.0
2.0,0,2.0,3,5,15,34.0,1297.0,1,6,2,78.48667,17.38504,1.0,1,0,1,1,1,1,1,45000.0
2.0,1,3.0,4,6,15,11123.0,1798.0,1,10,3,78.48667,17.38504,1.0,1,1,1,1,1,1,1,20000000.0
2.0,0,2.0,3,5,15,30.0,1297.0,1,7,2,78.48667,17.38504,1.0,1,1,1,1,1,1,1,40000.0
2.0,1,3.0,4,6,25,10880.0,1875.0,2,19,3,78.48667,17.38504,1.0,0,0,0,0,0,0,0,20400000.0
2.0,0,3.0,4,6,35,34.0,1742.0,1,20,3,78.48667,17.38504,1.0,0,0,0,0,0,0,0,60000.0
2.0,1,3.0,3,6,34,10536.0,1993.0,1,17,3,78.48667,17.38504,1.0,1,0,1,1,1,1,1,21000000.0
2.0,0,2.0,3,5,15,30.0,1297.0,1,8,2,78.48667,17.38504,1.0,1,1,1,1,1,1,1,40000.0
2.0,0,2.0,4,5,15,32.0,1297.0,1,9,2,78.48667,17.38504,1.0,1,1,1,1,1,1,1,42000.0
2.0,1,3.0,3,6,19,13190.0,2335.0,2,7,3,78.48667,17.38504,1.0,1,1,1,1,1,1,1,30800000.0
2.0,1,3.0,5,6,35,13500.0,2410.0,1,12,3,78.48667,17.38504,1.0,1,0,1,1,1,1,1,27000000.0
2.0,1,3.0,4,6,36,21772.0,2595.0,1,24,3,17.505924075676,78.36191868992,1.0,1,0,1,1,1,1,1,56500000.0
2.0,1,3.0,4,6,36,21772.0,2595.0,1,30,3,17.505924075676,78.36191868992,1.0,1,0,1,1,1,1,1,56500000.0
2.0,1,2.0,0,6,35,12064.0,1492.0,1,4,2,78.48667,17.38504,1.0,1,0,1,1,1,1,1,18000000.0
2.0,1,4.0,0,5,42,16048.0,3988.0,4,37,4,17.4018092,78.5601892,1.0,1,0,1,1,1,1,1,64000000.0
2.0,0,2.0,4,6,35,33.0,1492.0,1,20,2,78.48667,17.38504,1.0,1,0,1,1,1,1,1,50000.0
0.0,0,4.0,3,6,3,31.0,3223.0,2,3,4,17.500666,78.4203,1.0,0,0,0,0,0,1,0,100000.0
2.0,0,2.0,4,5,15,30.0,1297.0,1,9,2,17.500666,78.4203,1.0,1,1,1,1,1,1,1,40000.0
0.0,0,4.0,3,6,3,25.0,4000.0,4,3,4,17.500666,78.4203,1.0,1,0,1,1,1,1,1,100000.0
0.0,0,5.0,4,6,3,19.0,4200.0,3,3,5,17.54447,78.3855,1.0,0,0,0,0,0,1,0,80000.0
2.0,0,3.0,4,6,15,33.0,1798.0,1,7,3,17.461703,78.436274,1.0,1,0,1,1,1,1,1,60000.0
2.0,1,3.0,3,6,15,12235.0,1798.0,1,12,3,17.54447,78.3855,1.0,1,1,1,1,1,1,1,22000000.0
2.0,1,3.0,0,6,15,12235.0,1798.0,1,12,3,17.411744,78.341175,1.0,1,1,1,1,1,1,1,22000000.0
0.0,0,4.0,3,6,2,26.0,5000.0,4,2,4,17.4359437,78.3416731,1.0,1,0,1,1,1,1,1,1300000.0
2.0,0,3.0,3,5,15,30.0,1798.0,1,6,3,17.4295317,78.41266,1.0,1,0,1,1,1,1,1,55000.0
2.0,0,4.0,1,2,2,20.0,3000.0,2,2,4,17.4164707,78.4382469,2.0,0,0,0,0,0,0,0,60000.0
2.0,1,3.0,3,6,22,8308.0,1700.0,1,13,3,17.475338,78.34666,1.0,0,0,0,0,0,0,0,14100000.0
2.0,0,3.0,3,2,19,25.0,1970.0,1,7,3,17.439511,78.4426308,1.0,1,0,1,1,1,0,1,50000.0
2.0,0,3.0,4,1,35,34.0,1745.0,1,3,3,17.439511,78.4426308,1.0,1,0,1,1,1,0,0,60000.0
2.0,1,3.0,4,2,10,9790.0,1430.0,1,0,3,17.562864,78.48781,1.0,1,0,1,1,1,0,0,14000000.0
2.0,0,3.0,4,2,19,21.0,2060.0,1,6,3,17.4806538,78.5342841,1.0,1,0,1,1,1,0,1,44000.0
2.0,1,2.0,3,5,22,8764.0,1335.0,1,9,2,17.19515,78.65624,1.0,1,1,1,1,1,0,1,11700000.0
2.0,0,3.0,3,2,10,28.0,1600.0,2,3,3,17.19515,78.65624,1.0,1,0,1,1,1,0,0,45000.0
2.0,0,3.0,3,2,10,27.0,1430.0,1,2,3,17.513779,78.4787,1.0,1,1,1,1,1,0,0,39500.0
2.0,1,3.0,4,1,25,10223.0,1565.0,2,18,3,17.4437789,78.4446426,1.0,1,0,1,0,1,0,1,16000000.0
2.0,1,4.0,4,6,19,8050.0,2795.0,3,0,4,17.475338,78.34666,1.0,1,1,1,0,1,1,1,22500000.0
2.0,1,3.0,3,2,19,9814.0,2160.0,2,15,3,17.4324021,78.4368256,1.0,1,0,1,0,1,1,1,20000000.0
2.0,0,3.0,4,1,18,37.0,1738.0,1,10,3,17.558278,78.359921,1.0,0,0,0,0,0,0,0,65000.0
2.0,1,4.0,3,5,12,5999.0,2335.0,3,0,4,17.40223,78.3444,1.0,1,1,1,1,1,1,0,14000000.0
2.0,1,3.0,3,5,8,5999.0,1825.0,2,4,3,78.48667,17.38504,1.0,1,1,1,1,1,1,0,10900000.0
2.0,1,3.0,3,5,8,5999.0,1808.0,2,5,3,17.71607,78.52229,1.0,1,0,1,1,1,1,0,10800000.0
2.0,1,4.0,3,1,35,10319.0,4070.0,3,7,4,17.56192,78.16642,1.0,1,1,1,0,1,0,1,42000000.0
2.0,1,4.0,1,1,35,10984.0,2713.0,3,10,4,17.063734,78.488644,1.0,1,1,1,1,1,0,1,29800000.0
2.0,1,2.0,4,1,5,6800.0,1000.0,2,3,2,17.487030029296875,78.36041259765625,1.0,0,0,0,0,0,0,0,6800000.0
0.0,1,4.0,3,5,2,90909.0,1440.0,3,2,4,17.485091,78.3671565,1.0,1,0,1,1,1,1,0,16200000.000000002
0.0,0,4.0,4,2,2,357.0,4536.0,3,2,4,17.485091,78.3671565,1.0,1,0,1,0,1,0,0,1800000.0
0.0,1,4.0,1,1,2,86666.0,1350.0,2,2,4,17.509181,78.3521088,0.0,0,0,0,0,0,0,0,13000000.0
0.0,1,4.0,1,1,2,80666.0,1350.0,2,2,4,17.500647,78.42034,0.0,0,0,0,0,0,0,0,12100000.0
2.0,1,5.0,6,2,12,10267.0,4375.0,4,11,5,17.49182,78.32617,1.0,1,0,1,0,1,0,0,44900000.0
0.0,1,4.0,4,6,2,83333.0,1566.0,2,2,4,17.46845,78.4267,2.0,0,0,0,0,0,0,0,14500000.0
0.0,1,4.0,4,6,2,72289.0,1494.0,2,2,4,17.468544,78.426414,2.0,0,0,0,0,0,0,0,12000000.0
0.0,1,3.0,4,6,2,97604.0,1503.0,2,2,3,17.49182,78.32617,1.0,0,0,0,0,0,0,0,16299999.999999998
0.0,1,4.0,4,6,2,6969.0,3300.0,1,2,4,17.38504,78.48667,2.0,0,0,0,0,0,1,0,23000000.0
0.0,1,2.0,4,6,1,56250.0,1440.0,1,1,2,17.500671,78.42038,2.0,0,0,0,0,0,0,0,9000000.0
2.0,1,3.0,3,6,7,5398.0,1945.0,2,1,3,17.500671,78.42038,1.0,0,0,0,0,0,0,0,10500000.0
0.0,1,3.0,2,6,2,75000.0,1260.0,1,2,3,17.504227,78.331726,1.0,0,0,0,0,0,0,0,10500000.0
2.0,0,3.0,3,6,32,31.0,2235.0,1,23,3,17.504227,78.331726,1.0,0,0,0,0,0,0,0,70000.0
0.0,1,3.0,3,5,3,5200.0,4225.0,2,3,3,17.504227,78.331726,1.0,1,0,1,1,1,1,1,22000000.0
0.0,1,3.0,3,5,3,5200.0,3390.0,2,3,3,17.504227,78.331726,1.0,1,0,1,1,1,0,1,17600000.0
0.0,1,3.0,4,5,3,5200.0,2800.0,2,3,3,17.509181,78.3521088,1.0,1,0,1,1,1,0,1,14600000.0
0.0,1,3.0,3,5,3,5200.0,2800.0,2,3,3,17.509181,78.3521088,1.0,1,0,1,1,1,0,1,14600000.0
2.0,1,3.0,3,5,43,5500.0,1660.0,2,13,3,17.499527,78.4767399,1.0,1,0,1,1,1,1,1,91300000.0
0.0,1,3.0,4,2,1,84699.0,1647.0,1,1,3,17.499527,78.4767399,2.0,0,0,0,0,0,0,0,15500000.0
2.0,1,2.0,3,5,10,5700.0,1314.0,1,3,2,17.555324,78.308221,1.0,1,0,1,1,1,1,1,74900000.0
2.0,1,3.0,3,5,30,5700.0,2615.0,2,10,3,17.38504,78.48667,1.0,1,0,1,1,1,1,1,14900000.0
2.0,1,3.0,3,5,30,5700.0,1965.0,2,11,3,17.443855,78.250431,1.0,1,0,1,1,1,1,1,11200000.000000002
2.0,1,3.0,3,5,30,5700.0,1855.0,2,8,3,17.16671518425292,78.29562544721442,1.0,1,0,1,1,1,1,1,10600000.0
2.0,1,3.0,3,5,5,6500.0,1580.0,2,5,3,17.509668,78.196121,1.0,0,0,0,1,1,0,0,10300000.0
2.0,1,3.0,3,5,5,6500.0,1571.0,2,2,3,17.71607,78.52229,1.0,0,0,0,1,1,0,0,10200000.0
2.0,1,3.0,3,5,43,7442.0,2020.0,2,11,3,17.4843253,78.5558902,1.0,0,0,0,0,0,1,1,14100000.0
2.0,1,3.0,3,5,43,7000.0,1695.0,3,9,3,17.4300212,78.376509,1.0,1,0,1,1,1,1,1,11900000.0
2.0,1,3.0,3,5,43,7000.0,1660.0,2,10,3,17.4609913,78.3532083,1.0,1,0,1,1,1,1,1,11600000.0
2.0,1,3.0,3,5,43,5847.0,2020.0,2,11,3,17.440218,78.177927,1.0,1,0,1,1,1,1,1,11100000.000000002
2.0,1,3.0,3,5,43,5500.0,1660.0,2,7,3,17.398775,78.355493,1.0,1,0,1,1,1,1,1,91300000.0
0.0,0,4.0,1,1,2,24.0,5500.0,4,2,4,17.466742,78.337059,1.0,1,0,1,1,1,1,1,13500000.0
2.0,1,3.0,3,5,43,5500.0,1660.0,1,5,3,17.45227,78.299843,1.0,1,0,0,0,1,1,0,91300000.0
2.0,1,2.0,3,5,10,5700.0,1314.0,1,3,2,17.465823,78.407845,1.0,1,0,0,0,1,1,0,74900000.0
2.0,0,3.0,3,2,31,37.0,1834.0,1,6,3,17.465823,78.407845,1.0,0,0,0,0,0,0,0,68000.0
2.0,0,4.0,3,2,12,26.0,3458.0,2,5,4,17.475742,78.391786,1.0,0,0,0,0,0,0,0,90000.0
2.0,0,3.0,3,2,35,32.0,1993.0,1,3,3,17.4400802,78.3489168,1.0,0,0,0,0,0,0,0,65000.0
0.0,0,5.0,3,2,3,25.0,3500.0,3,3,5,17.444797,78.366116,1.0,1,0,1,1,1,1,0,90000.0
2.0,1,2.0,3,5,5,5950.0,1153.0,1,3,2,17.466346,78.378971,2.0,0,0,0,0,0,0,0,68600000.0
2.0,1,3.0,3,5,10,5500.0,2020.0,1,5,3,17.391372,78.339424,1.0,1,0,1,1,1,0,0,11100000.000000002
2.0,1,3.0,3,5,10,5500.0,2020.0,1,4,3,17.5455508,78.3726676,1.0,1,0,1,1,1,0,0,11100000.000000002
2.0,1,3.0,3,5,43,5500.0,1660.0,1,5,3,17.41341,78.339447,1.0,1,0,1,1,1,1,0,91300000.0
2.0,1,1.0,4,1,3,3538.0,650.0,1,1,1,17.5462541,78.3725461,1.0,0,0,0,0,0,0,0,2300000.0
0.0,1,4.0,3,5,3,8500.0,3885.0,2,3,4,17.349152,78.391046,1.0,1,0,1,1,1,1,1,33000000.0
2.0,1,3.0,4,5,5,5800.0,1550.0,2,1,3,17.357201,78.371351,1.0,0,0,0,0,0,1,0,89900000.0
2.0,1,3.0,4,5,5,5800.0,1550.0,2,1,3,17.478221,78.312255,1.0,0,0,0,0,0,1,0,89900000.0
0.0,1,4.0,1,5,3,8500.0,4080.0,2,3,4,17.4219344,78.4444485,1.0,1,0,1,1,1,1,1,34700000.0
0.0,1,4.0,3,5,3,8500.0,3200.0,2,3,4,17.4844239,78.3390345,1.0,1,0,1,1,1,1,1,27200000.000000004
2.0,1,3.0,3,5,5,5500.0,1609.0,2,0,3,17.4648522,78.2616527,1.0,0,0,1,0,1,1,0,88500000.0
2.0,0,3.0,3,1,32,32.0,2235.0,1,30,3,17.43716,78.286303,1.0,0,0,0,0,0,0,0,72000.0
2.0,1,4.0,7,1,18,12266.0,3750.0,3,15,4,17.4664197,78.285342,1.0,0,0,0,0,0,0,0,46000000.0
2.0,1,3.0,3,2,20,8611.0,1800.0,1,16,3,78.48667,17.38504,1.0,0,0,0,0,0,0,0,15500000.0
2.0,1,3.0,4,1,36,26000.0,3430.0,2,20,3,17.443855,78.250431,1.0,0,0,0,0,0,0,0,89200000.0
2.0,0,3.0,3,2,30,37.0,2075.0,1,6,3,17.6477841933337,77.8074073514851,1.0,0,0,0,0,0,0,0,77000.0
2.0,0,3.0,5,1,15,33.0,1500.0,1,1,3,17.443855,78.250431,1.0,0,0,0,0,0,0,0,50000.0
2.0,0,3.0,5,1,35,25.0,2140.0,1,4,3,78.48667,17.38504,1.0,0,0,0,0,0,0,0,55000.0
2.0,0,3.0,3,2,15,24.0,1685.0,1,9,3,17.4295317,78.41266,1.0,0,0,0,0,0,0,0,42000.0
2.0,0,4.0,7,1,35,25.0,2925.0,2,8,4,17.4295317,78.41266,1.0,0,0,0,0,0,0,0,75000.0
2.0,1,4.0,3,5,40,12834.0,5454.0,2,40,4,17.5238479933976,78.3227692229911,1.0,1,1,1,0,1,1,1,70000000.0
2.0,1,4.0,3,5,39,11917.0,5454.0,2,35,4,17.5238479933976,78.3227692229911,1.0,1,1,1,0,1,1,1,65000000.0
2.0,1,4.0,3,5,40,12002.0,4999.0,2,30,4,17.6197,78.082693,1.0,1,1,1,0,1,1,1,60000000.0
2.0,1,4.0,3,5,40,12503.0,3999.0,2,25,4,17.6197,78.082693,1.0,1,1,1,0,1,1,1,50000000.0
2.0,0,4.0,3,1,39,42.0,4761.0,2,17,4,17.6197,78.082693,1.0,1,1,1,0,1,1,1,200000.0
2.0,0,4.0,4,1,25,27.0,2660.0,1,20,4,17.6197,78.082693,1.0,0,0,0,0,0,0,0,72000.0
0.0,0,4.0,3,1,3,20.0,3950.0,2,3,4,17.509668,78.196121,1.0,0,0,0,0,0,1,0,82000.0
2.0,1,2.0,0,5,17,5836.0,1285.0,1,9,2,17.47661,78.173427,0.0,0,0,0,0,0,0,0,7500000.0
2.0,1,3.0,4,1,31,11723.0,1834.0,1,22,3,17.467181,78.205133,1.0,1,0,1,1,1,0,1,21500000.0
0.0,0,4.0,4,2,3,17.0,4500.0,2,3,4,17.467181,78.205133,1.0,0,0,0,0,0,1,0,80000.0
2.0,1,4.0,3,5,35,8271.0,2708.0,2,25,4,17.516623,78.226869,1.0,1,0,1,1,1,1,0,22400000.000000004
0.0,1,3.0,3,1,2,7029.0,2430.0,2,2,3,17.47661,78.173427,1.0,1,0,0,0,0,1,0,17100000.0
0.0,1,3.0,5,5,2,13122.0,2164.0,2,2,3,17.467181,78.205133,1.0,1,0,0,0,0,1,0,28400000.0
2.0,1,3.0,5,5,15,7099.0,1935.0,2,10,3,17.46843,78.40761,1.0,1,0,0,0,1,1,0,13700000.000000002
2.0,1,3.0,3,5,35,9075.0,1796.0,2,25,3,17.045441,78.659479,1.0,1,0,1,0,1,1,0,16299999.999999998
2.0,1,3.0,3,5,8,5999.0,1790.0,3,6,3,17.6197,78.082693,1.0,1,0,1,1,1,1,1,10700000.0
2.0,1,3.0,3,5,30,6200.0,2310.0,3,16,3,17.6197,78.082693,1.0,1,0,1,0,1,1,1,14300000.0
2.0,1,3.0,3,5,30,6200.0,1885.0,3,16,3,17.6197,78.082693,1.0,1,0,1,0,1,1,1,11700000.0
2.0,1,2.0,3,5,16,4899.0,1300.0,2,10,2,17.6197,78.082693,1.0,1,0,1,0,1,1,1,7000000.0
2.0,1,1.0,3,5,14,5500.0,607.0,1,5,1,17.6197,78.082693,1.0,1,0,1,1,1,1,1,3800000.0
2.0,1,3.0,3,5,36,6600.0,1710.0,2,25,3,17.620662,77.953509,1.0,1,0,1,1,1,0,1,11299999.999999998
0.0,1,4.0,3,1,2,15000.0,4222.0,3,2,4,17.053178,78.57999,1.0,1,0,1,1,1,1,1,65000000.0
0.0,1,4.0,3,1,2,15129.0,5420.0,4,2,4,17.045441,78.659479,1.0,1,0,1,1,1,1,1,82000000.0
2.0,1,3.0,3,5,30,6200.0,1695.0,3,22,3,17.5238479933976,78.3227692229911,1.0,1,0,1,1,1,1,1,10500000.0
2.0,1,3.0,3,5,43,7000.0,1660.0,2,37,3,17.5238479933976,78.3227692229911,1.0,1,0,1,0,1,1,1,11600000.0
2.0,1,3.0,3,5,43,7000.0,1690.0,3,30,3,17.16671518425292,78.29562544721442,1.0,1,0,1,0,1,0,1,11800000.0
2.0,1,3.0,3,5,43,7000.0,2020.0,3,20,3,17.5316,78.26729,1.0,1,0,1,0,1,1,1,14100000.0
0.0,1,4.0,3,5,43,7000.0,5695.0,4,43,4,18.117833,77.854007,1.0,1,0,1,1,1,1,1,39900000.0
2.0,1,3.0,3,5,43,7000.0,2895.0,3,17,3,78.49827,17.43993,1.0,1,0,1,1,1,1,1,20300000.0
2.0,1,3.0,3,5,12,8000.0,1900.0,3,8,3,17.445543,78.392187,1.0,1,0,1,1,1,1,1,15200000.0
2.0,1,3.0,3,5,12,8000.0,2420.0,3,5,3,17.620662,77.953509,1.0,1,0,1,0,1,1,1,19400000.0
2.0,1,3.0,3,1,9,6300.0,1880.0,3,6,3,17.47078,78.30668,1.0,1,0,1,1,1,1,1,11800000.0
0.0,1,4.0,3,1,2,15000.0,4013.0,3,2,4,17.47078,78.30668,1.0,1,0,1,1,1,1,1,60199999.99999999
0.0,1,4.0,3,1,2,15395.0,4222.0,3,2,4,17.55322,77.76835,1.0,1,0,1,1,1,1,1,65000000.0
0.0,1,4.0,4,1,2,15277.0,4222.0,3,2,4,17.4897803,78.3575296,1.0,1,0,1,1,1,1,0,64500000.0
0.0,1,4.0,4,1,2,15000.0,4222.0,3,2,4,17.575068,78.253963,1.0,1,0,1,1,1,1,1,65000000.0
0.0,1,4.0,4,1,2,10000.0,3800.0,2,2,4,17.485091,78.3671565,1.0,0,0,0,0,0,1,0,38000000.0
0.0,1,4.0,3,1,2,10000.0,3296.0,2,2,4,17.435053,78.366264,1.0,0,0,0,0,0,1,0,33000000.0
0.0,1,4.0,4,1,2,10000.0,3196.0,2,2,4,17.435053,78.366264,1.0,0,0,0,0,0,1,0,32000000.0
0.0,1,4.0,3,1,2,10000.0,3196.0,2,2,4,17.527554,78.42414,1.0,0,0,0,0,0,1,0,32000000.0
0.0,1,4.0,3,1,2,10000.0,3196.0,2,2,4,17.466402,78.28256,1.0,0,0,0,0,0,1,0,32000000.0
0.0,1,4.0,3,1,2,10142.0,3500.0,2,2,4,17.466402,78.28256,1.0,0,0,0,0,0,1,0,35500000.0
